year,gpa,maths exam,art exam,language exam,social activity,essay score,interview score,score,graduated
1980,3.4221002369886264,0.9301790512767774,0.7555616953597296,0.41087867006063683,2,0.7367880875505584,0.590224341323417,772,1
1980,3.050460876314901,0.9528429266337419,0.22735400009546253,0.35394047261357103,1,0.7218599371788401,0.7617034334753665,781,1
1980,3.7759818064514548,0.9941209306184583,0.5473877704072028,0.9897066112546619,4,0.9993192093520312,0.9994402194602602,799,1
1980,3.1643317067064345,0.9437220330835946,0.9319059263466507,0.7004286427778682,1,0.998965122918524,0.9236716645063299,797,0
1980,3.5694862818345428,0.988587669386677,0.9642008744223635,0.9152766935037823,5,0.999730745184184,0.981083206895847,803,0
1980,3.9869741749716923,0.9859126895663641,0.9916190072524934,0.7600785261081623,2,0.9998414338192094,0.998411647248498,862,1
1980,3.889966311166063,0.9970987140734575,0.5229910055808368,0.9733250347250807,3,0.9924860044812821,0.8101545093309465,874,0
1980,3.4065498805139214,0.9485788816887929,0.9799735068184122,0.40547997762745797,3,0.9179492318400793,0.9915191362406864,836,1
1980,3.7083027940243483,0.9850815003561119,0.9846478370886214,0.9938530264378124,5,0.9937204985118949,0.9733867461084206,818,1
1980,3.9905790243064985,0.3053917278904537,0.9941143337359238,0.9849863589392237,4,0.998815048793369,0.9946696744680315,834,1
1980,3.30723684548866,0.7646824301337253,0.9939188845524173,0.9519490154566608,1,0.8938392662524688,0.9949950035748372,805,0
1980,3.6243975206743926,0.883161489670925,0.9362405369536402,0.9919105121053413,4,0.9964444002766517,0.9998598509763772,844,0
1980,3.635146490763873,0.5185425882767891,0.8419140109830479,0.9168054462911722,4,0.9993258355171595,0.9813039503992095,807,1
1980,3.3765590322436765,0.9484300084365904,0.3412420180664553,0.9031929694528754,4,0.9858893321306594,0.9178391992186176,813,1
1980,3.701245111064054,0.37826043568573325,0.692186754975292,0.4488011978648971,2,0.9386251344412901,0.9810170463887178,803,0
1980,3.949850275297649,0.9669133646263527,0.8159728293621945,0.992498462541645,3,0.9983395478505735,0.9924435083984834,901,1
1980,3.8882720310939476,0.9954386944928212,0.9433571502892589,0.9571971745932347,1,0.9795195894727589,0.9997424155191287,787,0
1980,3.5928016980178654,0.9919596828640848,0.48937781136353514,0.7597648761732383,2,0.9727048171141324,0.9582912955767532,854,1
1980,3.661427954561077,0.9234895901151037,0.5713589454976169,0.9934570782487355,2,0.9835819141206481,0.9510800351586817,805,1
1980,2.949994355207309,0.9785480863459051,0.9664653452030144,0.8108210790838299,2,0.8153295841127332,0.9861466505201132,771,0
1980,3.7689010167960078,0.1872674994492186,0.9003792010351537,0.5319495758439602,5,0.9914370279329924,0.9973969657593581,818,0
1980,3.750008835690096,0.4025672484597081,0.6987342695558117,0.7302691408136561,2,0.9879309989345642,0.9609200584356876,797,1
1980,3.5326935325283557,0.8106004555237711,0.9412867850259375,0.4571224998945721,2,0.9636698376367882,0.8641626864653897,784,1
1980,3.4697925786022097,0.9717171522614453,0.9865419460449032,0.9991447381693319,1,0.9916571401399047,0.9670502959314552,837,1
1980,3.374617444118485,0.9992976231331974,0.9065757185309891,0.9859549569949798,4,0.7334058923846737,0.9990879210115966,785,1
1980,3.9663402751320973,0.9779039161934414,0.7456109121489259,0.9485049602848028,4,0.9919845955121639,0.998821992569756,847,0
1980,3.5000482082832605,0.943315540605831,0.9908115638496642,0.7738874303258022,3,0.9942385408714287,0.9978487072910576,807,1
1980,3.411638386081904,0.9295448678980035,0.46685843109406633,0.8633965587925266,3,0.9887167490288362,0.9867701641953287,768,1
1980,3.5021519536385313,0.8957945078093745,0.8960697423728735,0.031076834312160528,1,0.544652510245609,0.9821192630496415,782,0
1980,3.8476420319639146,0.9947838595633398,0.9781602167638456,0.9746240227720292,1,0.9882668837037212,0.9998360326555576,822,0
1980,3.237951787072234,0.8405897199381883,0.4967036732177065,0.5724422397665576,4,0.9906535771583761,0.7339332699181477,787,1
1980,3.4270629971288145,0.9870712079048201,0.5400958573236562,0.7846818201195402,5,0.8634948718582303,0.9819810147743212,801,0
1980,3.8703940835548565,0.6857740195729112,0.9303499967371568,0.9919138623442808,5,0.9993150450145694,0.9995653029809962,819,1
1980,3.9938074458623305,0.983737698710322,0.983345398882342,0.9858075134691537,5,0.856623256004889,0.992335766210568,835,1
1980,3.6931366104399785,0.706121137625683,0.9948467670288405,0.8454198746012178,5,0.9957337573608228,0.9881946960277279,841,1
1980,3.591354449512437,0.9037638741975298,0.9941686431245886,0.9594440981677032,3,0.766766104241287,0.9950829287990401,787,1
1980,3.884341217111796,0.9843285032981341,0.9476928451251405,0.9637699313572448,1,0.9928057238813459,0.9529630029825307,817,0
1980,3.5763470605015755,0.9903221024916432,0.9644571058495642,0.6001903257335458,3,0.9944657605865255,0.9863623740971085,844,1
1980,3.714872381882742,0.9998124756996346,0.07103505777452149,0.6601439555997486,4,0.9284968510981594,0.9820136068964981,832,1
1980,3.8276506108231843,0.8553677543852439,0.8359087236876739,0.9713917078828197,1,0.9984075890178554,0.9982983666264493,793,1
1980,3.3325907178223133,0.9524404103585765,0.9565576738043658,0.8946105787491478,3,0.924791184498644,0.9951279466218095,787,1
1980,3.440225443104282,0.9798000033633159,0.07162948125487054,0.36228158709546204,1,0.8807271227092093,0.959508617966148,777,0
1980,3.8310260887956247,0.3587281404897519,0.9472731387879645,0.6386935685252013,4,0.9774205162019403,0.93694230063225,808,1
1980,3.988873085239902,0.9805456527779223,0.98925516000259,0.9757771305967907,4,0.9524322534976759,0.9998027793723736,852,1
1980,3.994009669753723,0.7710412247434577,0.9951494768579324,0.8943207041437038,1,0.9973942728151453,0.9900730550427884,817,0
1980,3.5502654666779563,0.979696731640268,0.9306754352666238,0.9912101135693032,2,0.9988770269702845,0.9995797641895777,814,0
1980,3.848928728606552,0.9885997087337076,0.8676961510256834,0.9957867158803192,4,0.8285904484764056,0.9744097766526114,815,1
1980,3.722689575282857,0.3920434587478508,0.8811365149105388,0.6495189313574382,3,0.880571970184796,0.9989650818321759,778,1
1980,3.817832292173989,0.34453907454942706,0.8470564290636812,0.960939202874899,1,0.9632784377654593,0.9685227495690334,807,0
1980,3.475996945402585,0.6194776715489296,0.943383863947861,0.9902374257469003,4,0.9994725311327362,0.9739701954900546,837,1
1980,3.7054855996975675,0.8795350579601583,0.9933307240593551,0.98488129515767,1,0.9947540751075282,0.9832336401256941,822,0
1980,3.2500206676777452,0.9553322222732529,0.857563422280471,0.9986313684473299,1,0.9990691241463999,0.9895068394963131,777,0
1980,3.652836411842145,0.8982096006628181,0.48504099638128184,0.9280066062623902,3,0.9984292315724572,0.8969844414026636,877,1
1980,3.3214663927210495,0.9498511828523705,0.9994407975074145,0.9927158041572647,3,0.9660350668292254,0.8544782163177739,842,1
1980,3.703159616328776,0.8489466677698365,0.21971878531360997,0.5687359669528878,4,0.9983872850916832,0.9898094826172575,835,1
1980,3.6600740362191573,0.7876573179501748,0.5272465564180283,0.9296093445346805,4,0.9286679310277978,0.9880625768771666,810,1
1980,3.318675025133416,0.7593683390476598,0.9051426782156196,0.8533531681178278,5,0.9917545743689833,0.9247445972536688,776,1
1980,3.753939875517972,0.7619019109584702,0.981347913234202,0.9834656986107034,2,0.9572722057483742,0.9986864012059313,833,0
1980,3.703065586509183,0.899600922291482,0.8628382727023479,0.9852610485328183,2,0.9905694268833044,0.9988180953592861,816,1
1980,3.8481044051004574,0.08661015294127954,0.09357169037221441,0.9982397379407962,2,0.9988787890065678,0.9898775311850124,774,0
1980,3.345770620275289,0.9925534947546695,0.7003676546492739,0.8837408215393893,1,0.9925677384055343,0.9388292297130034,786,1
1980,3.886385942227207,0.9859119142740007,0.9977072960479889,0.9702428056680971,2,0.9995995581668025,0.9949050805771923,804,1
1980,3.93638496438507,0.8856139642693135,0.8214897613107488,0.9656270172875272,5,0.9978766090015562,0.9996524866633207,878,1
1980,3.959637029096484,0.9478733786702297,0.9995960920535104,0.9040544724773358,2,0.9982736921684339,0.9998922992193152,869,1
1980,3.833207462215796,0.34201604848437805,0.9982716351289493,0.9573972977366169,3,0.9985686177290752,0.9601119544894564,818,1
1980,3.7192121314583346,0.8525462667985579,0.9879446604661464,0.9954129155555929,4,0.9941490320067546,0.9990263724314956,787,1
1980,3.838888001977466,0.9389400629294157,0.902161989343441,0.9980407717456407,2,0.8819353210139421,0.9958651753956631,828,1
1980,3.567378284409642,0.13685974157020028,0.9823608173031515,0.9964876739025266,5,0.9955456012018303,0.9881696637509575,769,0
1980,3.699079827987589,0.9845484967266956,0.32215880102064814,0.93528823877852,3,0.9851438601284566,0.9772165109974081,887,1
1980,3.245503314305097,0.23758462850426018,0.9318760486307174,0.8772363575501454,5,0.9920557151939081,0.9174659805811566,772,0
1980,3.1593318904051557,0.972454782722886,0.7822153231815727,0.7209888733962996,5,0.9203487460323033,0.9430480997369621,789,0
1980,3.8184204439166933,0.9701163440489594,0.9940343022761,0.3565259321711932,4,0.6936379809596454,0.9772091888223804,779,1
1980,3.407908957800828,0.6798128852876588,0.9864172394215739,0.9622749022201639,4,0.9896383415659413,0.9645088267757889,834,0
1980,3.957304724957794,0.8509711942983265,0.44998870895884113,0.9410646042347324,1,0.97262470894702,0.630618311334122,870,1
1980,3.5250723778735846,0.17119895652546863,0.9972154748044608,0.4551419601127171,2,0.9970257382081791,0.8285737605858731,764,1
1980,3.2770734569057822,0.9835329778611608,0.710302630355864,0.19229973412023643,1,0.9639615817586369,0.8597979463808745,814,1
1980,3.754004082060419,0.89702506393183,0.779627611269828,0.8182644396615139,4,0.9519755216845833,0.9815493033017015,828,1
1980,3.8672476765932515,0.9963790185724235,0.9992155643838267,0.9967812341192503,4,0.9943902585783102,0.9982718261333855,832,1
1980,3.0700115426443517,0.9625500495525824,0.22517813336178671,0.8634181944680147,1,0.964134257472735,0.9420159915246709,792,1
1980,3.959757408942096,0.9936132280121202,0.9804834741712346,0.9855948648327554,4,0.9508646876484969,0.7179650703528901,806,0
1980,3.5214417891111225,0.9904905008215346,0.9724580271519639,0.11978173345006018,4,0.9815329114499108,0.9801151712940831,807,1
1980,3.897543132537976,0.9791890597482659,0.9496790216178088,0.754777077235713,1,0.9937000169567497,0.9896013120846116,838,1
1980,3.6857949800323695,0.9661849179359833,0.9102458938052547,0.8601640922585484,2,0.9991303256763937,0.7595926283170056,803,1
1980,3.616081835119985,0.9743650624579177,0.9409584938929195,0.6165737343263313,1,0.9875218365854815,0.9689815606910781,857,0
1980,3.0836622583447024,0.9460113781850561,0.9882970318971194,0.9450595367557819,4,0.8991275914475471,0.9996409117345284,824,1
1980,3.5419206842780113,0.946187179675981,0.8183627651641107,0.5474465037534172,3,0.9022510659237208,0.888037717052284,765,1
1980,3.4720164505997673,0.6995110693842229,0.8771430863325146,0.9479520604818616,2,0.9871538411873291,0.9887083966054097,779,1
1980,3.656127254711464,0.7364697210463353,0.9910235843290897,0.5814465108772214,4,0.9992829308231855,0.9974427398697804,796,0
1980,3.9769953067880124,0.9743203461197826,0.9362828889637843,0.9661490273612835,1,0.9771579195761109,0.9972373741308405,895,1
1980,3.899528748355806,0.9855024285928946,0.9277055827301878,0.9709906028759329,2,0.9502939026291349,0.9982213780656382,836,1
1980,3.733079968718812,0.9993599526495611,0.8865917887360772,0.671004916255552,2,0.42925615836633585,0.9875928360451752,764,1
1980,2.8773665513144806,0.9660285897879409,0.9867914312783289,0.37847278452799593,5,0.9961980235825859,0.9840820383156429,793,0
1980,3.9097067717229947,0.2789641825099859,0.9357966047381547,0.9941689360846551,5,0.9795283671400776,0.999979654460207,778,1
1980,3.578582950634882,0.653528787367474,0.09601944576520292,0.8616898537142611,1,0.9746773887894964,0.9779022034974284,824,1
1980,3.3455133883981034,0.6379206636138869,0.8199294380390579,0.9290282599697828,2,0.9042196067210129,0.9932105498097645,768,0
1980,3.8531159333651885,0.8855546179775299,0.994575397599122,0.6140756433527629,2,0.9949998817503183,0.997920749038714,906,1
1980,3.034114789683372,0.9588211328703784,0.946716454781904,0.6435649022879111,3,0.9678608218538434,0.9948317308798049,770,1
1980,3.9142851337091997,0.6965015709025013,0.998216355110797,0.8144542957409581,3,0.9985336347438031,0.9955233907798958,801,1
1980,3.972119866288267,0.9944929763027248,0.7137699084393565,0.9963772370626409,4,0.9884719947049531,0.8383457340268768,797,0
1980,3.945025063934736,0.9989087981919609,0.756610485582285,0.9101067436745598,3,0.9903356877031175,0.9944312478868,816,1
1980,3.4906693045049906,0.4559453460448497,0.2594947664008977,0.8337964743176709,5,0.49351214105202085,0.975890285821109,780,1
1980,3.6812198514817283,0.8961022508805186,0.9272495969372997,0.48761382271347103,4,0.9940978158531822,0.992418124436063,858,1
1980,3.4103316450491548,0.8881944214249413,0.9180061555505094,0.9374618715163295,4,0.990614415009417,0.9980004532473075,819,1
1980,3.7213320730952546,0.7851275038654618,0.9583172131062561,0.5595702343939324,2,0.9532467911798105,0.9977721326977559,833,1
1980,3.6811339451232925,0.9875587272215788,0.9778373519070728,0.2770026775685948,2,0.9785861085768622,0.9363432425955592,806,0
1980,2.989231188897975,0.885707070705102,0.41044044515731265,0.9937689060479827,3,0.9933952940753534,0.9975953823290872,794,1
1980,3.983555130311288,0.9971474704921925,0.2784669637589894,0.9869728174298915,2,0.7545749250847077,0.9645808149891719,857,1
1980,3.911415044334717,0.986697124457781,0.9602258716403537,0.9504522950936987,4,0.9874524218535758,0.9905127004676767,813,0
1980,3.9783623655093834,0.9786152243796963,0.9356451042462034,0.6304832639324593,4,0.9977856920489173,0.9995110308153224,876,1
1980,3.50121829577256,0.96120763305069,0.007756632098164312,0.9505531938784233,1,0.9723769574285853,0.831991757967836,821,1
1980,3.4516421045409516,0.8651752740722352,0.9777696909549357,0.8736650263979748,4,0.9984918237107724,0.9378980711278826,832,1
1980,3.1346443921793252,0.9548261429483074,0.9708572964414355,0.9781618172036102,4,0.9683919086963344,0.9837730911373239,766,1
1980,3.394468058599159,0.8329483733115897,0.9792241875483312,0.1263414722364413,5,0.9636065578632335,0.9907753051307463,803,1
1980,3.63001046970021,0.7206567113995862,0.5893755510920459,0.8959836396771081,3,0.5592863424685923,0.9733616260621785,804,1
1980,3.916413621394895,0.9753365477241188,0.9640134125394557,0.9957007167169696,5,0.999893205933562,0.9991924879939061,885,1
1980,3.6618237206712365,0.9974551514912171,0.7790450299508007,0.9665677697381474,5,0.970484025218734,0.9706733779118986,916,1
1980,3.691898563178256,0.9585434388356272,0.9975843729768689,0.972062966128349,5,0.999573853344382,0.9371174737072602,822,1
1980,3.886480388813652,0.9482929511326111,0.9300129717973626,0.9265406015521865,1,0.9929697091965397,0.959034982776655,791,1
1980,3.8187894944567233,0.7767706622840839,0.7512553385107468,0.995873387884011,1,0.9239082038282583,0.9277764219926488,788,1
1980,3.908993633580394,0.9981470605398156,0.9993759660413474,0.4118582184215616,3,0.9995242502208037,0.8975162170891061,824,1
1980,3.850392984226346,0.9817324331672238,0.6150568907418034,0.7468200717545241,3,0.9978238439490431,0.983854291418209,870,0
1980,3.3724446260603145,0.9955582754900177,0.9349965704279551,0.8586999189544513,3,0.9441219449380299,0.9885772156890024,835,0
1980,3.6547751739853993,0.4650722136146721,0.9475192832856147,0.9987393560526512,2,0.9999750757317087,0.9702843842557974,837,1
1980,3.857183378771879,0.7670331049868633,0.5396374126897956,0.9794236691500422,3,0.9080481172701625,0.9527225079611331,814,1
1980,3.5709219441050664,0.9779338454629917,0.2709114600471297,0.6536927663225509,3,0.4891085372506319,0.7700301177098574,770,1
1980,3.6097224950790405,0.9887756481669518,0.8222021702223613,0.9732598890497257,5,0.9838246572117457,0.9989149092118559,837,1
1980,3.2850975086912513,0.9070559350824864,0.6320825274027876,0.9848045617718009,3,0.996635078147991,0.9659600815180669,781,1
1980,3.490835797623731,0.9898056388085258,0.8797216555242053,0.9550337074278329,4,0.8101757304635357,0.9997174921864158,816,1
1980,3.291165333124809,0.8942786116545669,0.9105299333525789,0.9776216242425477,1,0.9289679282731971,0.9952458668608016,810,0
1980,3.462298002326861,0.9212040255192226,0.9769323698248643,0.8837876795716343,1,0.9806249233561062,0.9313173881842897,769,0
1980,3.815369052812457,0.9744024051159892,0.9154645226715871,0.9991330864891411,2,0.9945646538617267,0.9995406886921803,843,0
1980,3.767308857990429,0.9086847293114938,0.7790765034743748,0.9116565067868547,1,0.9908018058159512,0.9685004876852377,843,1
1980,3.941536511760205,0.997945306522,0.6886880736368152,0.9913223108790921,5,0.998801914971037,0.9985137456424071,888,1
1980,3.332176095340401,0.9972998682254977,0.9747827799601119,0.9574195817963616,1,0.9972839946827984,0.9869365649580762,791,0
1980,3.3566671665757895,0.9626910456894286,0.842961889841586,0.9820382762510803,2,0.9980670716804,0.9974778111701865,840,1
1980,3.6467770176241174,0.9749025711146428,0.945169473203831,0.9489895171513097,3,0.9877925711734821,0.6293755802783091,791,1
1980,3.1514433978591114,0.8636781864570487,0.7137693660475333,0.9743684952839193,5,0.9824937739288212,0.9987402019001994,769,1
1980,3.9442808894673362,0.9978818650734669,0.9645729154099699,0.8584675751968408,5,0.9584908659529728,0.9928443377984235,897,1
1980,3.315053999889642,0.9522154217668319,0.6848678165202614,0.9899475014341343,3,0.7857394056128159,0.8875849840610135,804,0
1980,3.35615933383815,0.7705703070549926,0.9966594040188952,0.9507666248362726,3,0.8964551941938264,0.9965332559918285,810,0
1980,3.4535421853652224,0.8838407464294993,0.9337657874491303,0.4363160431463825,5,0.7905347327410067,0.9752882073849964,781,1
1980,3.668498504324816,0.8950666297954091,0.9641384074408856,0.9742959736387007,4,0.9914729339257888,0.9982144831745364,866,1
1980,3.8276649048784748,0.99876965620893,0.9208717591336544,0.9175498666317262,4,0.9995588009383439,0.9997762955482917,876,0
1980,3.9405899475095794,0.9969138260453875,0.9973524768433305,0.9565130964004029,2,0.9997709667839428,0.9997769357096513,890,1
1980,3.9349847179837525,0.7788324488669041,0.9861625836638268,0.984267976321604,5,0.9930043706961222,0.9996156580356356,880,1
1980,3.937381106428802,0.999587774758162,0.8889901224662762,0.0823843949402106,3,0.9923784450936786,0.9930366649821465,810,1
1980,3.602807842893526,0.9448518568783333,0.6017117394006947,0.8315939782293866,2,0.9973708349974634,0.9981088433271683,866,0
1980,3.7067724261432886,0.5511171065341982,0.9478752016627252,0.9497513479498129,2,0.9962748360434488,0.9676543558226771,826,1
1980,3.9910103989532217,0.7184059167515314,0.9439236179397182,0.9304447250318789,3,0.9945613282374032,0.9963188135061306,827,1
1980,3.4644872192293406,0.9956080965758348,0.41022393002904545,0.6400846564690447,1,0.5855380796475061,0.9446701924718929,789,0
1980,3.0014426060952246,0.47171302900625317,0.8442108415496316,0.6212367455313169,2,0.9129245873589432,0.9242405020846635,796,0
1980,3.605165512766689,0.821755594982915,0.6189079604801333,0.5994122577928138,2,0.476899486629871,0.9798385610179543,805,1
1980,3.7155377501621842,0.948446620108468,0.7775052680856037,0.5294616205439372,2,0.9707526419143485,0.8377904607515249,833,1
1980,3.708167850621976,0.8823214950447493,0.9166678849642849,0.9000411995118345,1,0.9971651837506832,0.999195159378822,885,1
1981,3.4802111358148977,0.966745426328344,0.9195524551574284,0.7585588207892671,2,0.9006365832960547,0.8440451570091827,699,1
1981,3.5901493565179408,0.9947336441284483,0.5920709723502582,0.9636568337802933,4,0.9865059342362429,0.8198970288040232,754,1
1981,3.3547250906703994,0.983215249085265,0.5744705831717019,0.11141256252583569,5,0.7997605385674194,0.9958793343390124,822,0
1981,3.2086994840065017,0.8299360254897568,0.6778285361019587,0.9133311578015705,5,0.9826544103230486,0.9716181748882305,752,1
1981,3.6203271951526403,0.6684360053938144,0.9515381230065432,0.9826720200461003,5,0.9978886920417724,0.9468844911361878,804,1
1981,3.896971967536956,0.8238232180976741,0.9952389176649042,0.9589000062780938,1,0.9995373460280047,0.9994381888259248,776,1
1981,3.937404391821474,0.9706517113891904,0.9539796920774792,0.9731835662054411,5,0.9508550643230351,0.9956085367746849,771,1
1981,3.7077737119980156,0.9609554236330349,0.996950538999478,0.8870616539847741,2,0.9946967951414896,0.9829451172775261,800,0
1981,3.196066743461415,0.8693319112291831,0.8609976574749199,0.7125051837359206,5,0.9287594013284337,0.9974385881677418,758,1
1981,3.7860658972058445,0.9175540525622813,0.9746812834154978,0.9497518929306952,4,0.9990767751414444,0.997413999711513,830,1
1981,3.9609569588210434,0.924430350489602,0.7683034999874195,0.23945924140702635,2,0.9300776883442987,0.6452300664935915,803,1
1981,3.4602951867273077,0.9816601699673485,0.5727359022407371,0.7498218791592213,3,0.9983697038687118,0.9856027104703176,725,1
1981,3.829114612657577,0.7786160577304623,0.875528108583338,0.9621184225588698,3,0.871517335747703,0.9992513074395774,748,0
